Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Frequency (per year),Cluster,PCA1,PCA2
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,4,2,-0.6660589085335878,0.6817532400231712
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months,4,2,-0.8723229849394106,1.360397120530645
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months,4,2,-0.4477150348218476,0.7775585269090224
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly,12,1,0.2546114594575032,-1.3851219150778513
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly,26,2,0.46326404943378213,1.4727508109982148
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly,4,3,-0.3015742680889406,-0.09692065020447226
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly,12,2,0.8364540501987667,0.5508440842555806
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,26,2,-0.3181830785991935,-0.06024406846522934
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly,26,2,0.8936705266657516,0.8649539698791481
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months,4,3,-0.6192884150677733,-1.7364539752300503
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly,12,1,-0.9132499869993931,-0.8004078313912617
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly,52,0,0.6628209294197984,0.5940666910316308
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually,1,1,1.496361008585015,-0.04682667570468406
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly,26,3,0.6600829946679005,-1.5357977779942666
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months,4,1,-0.6900962215554358,-0.4536389881781257
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly,12,2,0.26134334918806507,1.683932951489304
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly,4,3,0.8817170101858801,-0.20921166707276292
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,No,5,Cash,Weekly,52,0,-2.0486212314256926,-0.7795853834710122
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22,Cash,Annually,1,2,-0.987349523324626,1.016882948683292
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly,26,2,0.21003889124084196,-0.3228405420970024
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,No,No,22,Debit Card,Monthly,12,3,-0.7749475428449949,0.39059932948874887
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly,26,2,1.0303096845252637,-0.28069884460955247
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually,1,1,0.6141789992211255,0.040700891328565095
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly,52,0,0.5161345466943884,0.33541130433849375
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually,1,2,-0.7978616060103322,1.3216601143807698
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly,4,1,0.1903852391051728,-0.47117011881392007
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,No,12,PayPal,Weekly,52,0,0.23921343092619474,-1.7220825276089733
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly,12,3,-0.3719836535139884,-2.0538897128826323
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Debit Card,Monthly,12,3,-1.4675757010606991,0.3931451844565893
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually,1,3,-1.926836238363592,-0.5350997589021397
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months,4,3,-1.1432755299041533,-0.30771563524399215
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly,26,2,0.23900237650939496,0.8555532287593995
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly,4,2,-0.8799689453554125,1.1840552864482006
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually,1,1,0.7630921339310816,-0.022353971355355565
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,4,2,-0.6776380001706499,2.588218097038098
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly,26,1,0.6508995821503697,-1.0765244717133553
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,26,2,1.230685464596131,1.595491100667409
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly,52,0,-0.43227615294469,-0.2956303984054586
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly,12,1,1.2625538926929956,-0.6956698635041983
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly,26,2,0.7386513926862313,1.9363034317598102
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly,12,1,1.2174979936194916,-0.14502736825841706
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly,26,3,-1.1627592859664513,0.18292334922680747
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly,26,2,-0.5652713421540271,0.4925270489955198
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly,52,0,-0.014043003985640568,0.540370619090272
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly,52,0,1.720094798156799,0.07562915018248838
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly,26,1,0.2418823941380738,-1.5475345769060744
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Standard,No,No,5,Debit Card,Quarterly,4,3,-1.1592366370799763,1.4207005138512285
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly,52,0,0.11330425108744283,0.269292929538376
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly,26,3,0.8874887063370357,-1.4890631634473708
2409,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months,4,2,-0.7039780953792795,0.659364842558444
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47,Cash,Every 3 Months,4,1,0.6516447756161987,-0.2544803419567621
2411,48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly,12,1,1.016746796401434,0.6024755396794182
2412,49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months,4,2,0.5021273386359643,0.9478456156530725
2413,53,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly,26,3,-0.2892853242233387,-0.5527842857809228
2414,69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly,52,0,1.634099960039095,0.5237022894210648
2415,26,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly,26,3,-0.4052507281223797,-1.7977924584741032
2416,21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,No,30,Bank Transfer,Weekly,52,0,-0.48381710940087874,-1.0265067727900838
2417,59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Every 3 Months,4,2,-0.03990987953113402,1.2039616594136655
2418,21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Standard,No,No,32,Venmo,Fortnightly,26,1,0.2145666748238579,-1.4133159412271852
2419,22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,No,No,47,Cash,Every 3 Months,4,2,-0.7509701779485005,0.9837844323382928
2420,26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months,4,3,-0.2114718592804255,-1.8794270535870274
2421,41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually,1,2,-0.9666342319555759,1.1554774227814384
2422,37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months,4,3,-1.4501571059202678,-0.8134789113998804
2423,30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,No,45,Credit Card,Weekly,52,0,-0.829988741952798,1.2175936266093472
2424,49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months,4,3,-0.11730108035203836,-0.5378094960717228
2425,49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly,26,2,-0.12691928940923355,0.46599919596289896
2426,58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly,4,1,1.4154097185047725,0.15225812118589188
2427,70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months,4,1,0.6739856506136087,0.8044503880319944
2428,27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly,4,1,0.60682554572852,-0.408982783648456
2429,65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually,1,1,0.8744464918557169,0.8687456672151058
2430,57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,No,47,Credit Card,Fortnightly,26,2,0.8179230541159382,1.3835563450621062
2431,20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42,Cash,Quarterly,4,2,-1.7020038519214042,1.632866506784651
2432,34,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months,4,2,-0.4634744634922701,0.1440647272962269
2433,59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly,12,2,1.6436763023652672,0.7425783437567004
2434,54,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly,26,3,0.2509660140623105,-0.18055926879523673
2435,36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,No,40,Credit Card,Monthly,12,1,-0.6046556879598033,0.8774423184887818
2436,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly,26,1,-0.7675956829819983,-0.7912762459340035
2437,52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly,4,1,1.9053673266774322,-0.5657141176894119
2438,43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly,52,0,0.767457941189669,-0.31060762317989343
2439,32,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,No,30,Venmo,Weekly,52,0,0.8415415087773047,-1.6348414013636403
2440,55,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,No,45,Bank Transfer,Annually,1,1,1.8011675133547407,0.36220764128361077
2441,31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually,1,2,-1.2446953211326537,2.1040597983902876
2442,45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly,12,3,-0.8656419011944348,-0.7995485656933604
2443,53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly,26,2,-0.10456589736113073,2.495374340117267
2444,24,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly,26,1,-0.058292274822119135,-1.4908151577422784
2445,47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly,26,3,-0.14827276633999895,-0.3901502842576782
2446,63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly,52,0,0.9489762292963264,2.0602759975180525
2447,38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly,12,3,-0.3101474025094425,-1.1932262851152655
2448,59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly,26,3,0.8602773151861274,-1.0580050688981304
2449,54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly,26,1,1.9550434082072667,-0.6098096608708463
2450,26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31,Venmo,Fortnightly,26,2,-0.7005105585387937,-0.14094450533765832
2451,68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly,4,3,-0.44308534995976373,0.7048559168347445
2452,41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,No,27,Venmo,Monthly,12,1,0.11424884572997386,-0.11778189392411341
2453,68,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months,4,2,1.0704905241619933,1.8769662061540227
2454,21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually,1,3,-2.64165697912058,0.5136769560417687
2455,32,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,Express,No,No,33,Venmo,Annually,1,2,-1.2329227354120635,1.049021517698815
2456,20,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months,4,2,-1.51770583666613,0.35606173881371794
2457,59,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly,12,3,-0.07302545531775825,-0.18368515079633782
2458,53,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,No,2-Day Shipping,No,No,23,Cash,Quarterly,4,1,0.6692124848022027,-0.3643101950083751
2459,66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly,52,0,-0.03650237725773148,0.7465488672343381
2460,47,Male,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,No,2-Day Shipping,No,No,14,Cash,Weekly,52,0,0.11029659104845788,-1.1099896227105854
2461,58,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,4.0,No,Store Pickup,No,No,28,Credit Card,Annually,1,1,0.7275178699810804,0.1935114229982071
2462,28,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly,52,0,-1.7199588001911614,0.1677471150608136
2463,68,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly,26,2,0.19518306173905375,1.8742764510014969
2464,60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly,26,1,1.6892510018540223,-0.9597428043303772
2465,47,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly,26,3,-0.14103074918412592,-0.9155750630495868
2466,18,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20,Bank Transfer,Weekly,52,0,-1.4445784193929656,-0.7708550072541364
2467,32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37,Cash,Annually,1,2,-0.6825533846581462,0.9939291977323449
2468,27,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28,Credit Card,Annually,1,2,-0.8776964879268316,0.16651950266797724
2469,65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly,52,0,1.3041943977732464,-1.7642013856165635
2470,68,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,No,Standard,No,No,27,PayPal,Annually,1,2,-0.518105040206607,2.2522067053083825
2471,55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly,26,2,1.1734836945935117,-0.02761066369623018
2472,30,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,Store Pickup,No,No,1,Cash,Annually,1,3,-2.1979700877247077,-0.25912165750644817
2473,24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually,1,2,-1.2867094984665752,0.5368022433211855
2474,57,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Next Day Air,No,No,28,Cash,Quarterly,4,2,0.6734331543275227,0.8103459849769118
2475,23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly,4,3,-1.0579631022108122,-0.46884211191537933
2476,69,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly,12,1,1.7477826574445297,0.5077146730907738
2477,60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly,12,1,0.7223043049956583,0.49433129554159694
2478,25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly,52,0,-0.09217351782376854,-1.1252688105902202
2479,18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months,4,3,-2.961998766355462,0.30849920649454143
2480,37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months,4,2,-1.345877564072799,1.2086538662512583
2481,61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly,26,3,0.3409312857084656,-0.27134554984797127
2482,41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly,52,0,0.5188370216731495,0.18804290812221633
2483,69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months,4,2,0.31516621949609813,2.80938377152177
2484,32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,Standard,No,No,8,Debit Card,Monthly,12,3,-1.0451589665755658,-0.5435499099084155
2485,60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months,4,2,-0.11144426367717129,3.026094043873287
2486,43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually,1,2,-0.37922528761471247,1.0479682237676216
2487,61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly,26,3,-0.1996036739787218,-0.24691679228629257
2488,57,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,No,Next Day Air,No,No,16,PayPal,Bi-Weekly,26,1,1.519767652156381,-1.5740811399496275
2489,56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,No,30,PayPal,Monthly,12,2,-0.24592429084149206,1.411176565945307
2490,66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly,4,1,1.8174765076103754,1.1528296948988381
2491,52,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,5,Cash,Every 3 Months,4,3,-0.8466336077101511,0.04781683135008452
2492,63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly,12,1,1.5394578982118463,-0.9795775851353299
2493,50,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly,26,2,-0.27819841278679786,1.4383447412110801
2494,21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months,4,3,-1.762755697247712,-1.4121261828369034
2495,42,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually,1,1,1.141483958237751,-1.2325325404002692
2496,40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months,4,1,0.7939477503119973,-0.4543046117986402
2497,67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly,52,0,1.6622919265917013,0.6823246715424407
2498,35,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually,1,1,-0.4378563621804626,-0.08318132293255574
2499,18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly,26,1,0.5060682138480994,-1.2627536061179798
2500,52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly,4,3,-0.2139553118293259,-0.7063916716908064
2501,59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly,26,2,1.0855299296154581,0.5808610579505427
2502,49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly,26,2,-0.7535492379048807,1.4829544797387308
2503,46,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months,4,3,-0.3117980012113671,-0.24687372073797623
2504,69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly,26,3,1.131459509253806,-0.7450610592884022
2505,56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31,Cash,Bi-Weekly,26,2,-0.01001309692876174,1.3336585600781494
2506,27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly,4,2,-0.40310828063587456,0.7788844324302593
